 -0.30943512916564941       0.32481074333190918        9.6102714538574219E-002   8.4435776082041514       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.19888353347778320      -0.36354756355285645      -0.14008831977844238        8.5923641303059846       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.46108508110046387      -0.45511865615844727      -0.17753982543945312        7.1488840833424740       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
   8.9776277542114258E-002 -0.12768840789794922       -5.5781602859497070E-002   8.9945123499393667      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
  0.47945713996887207       0.23869466781616211      -0.25538611412048340        7.2194977770959641       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.27293109893798828      -0.15297031402587891        2.9053926467895508E-002   9.2399575723109812      -0.14967530103360507      -0.14967530103360507     	              * E(2) is                  -0.149675301034 a.u.  *
  0.31148266792297363        9.2853069305419922E-002 -0.41592383384704590        8.4376417065123377       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.43131136894226074       -4.9199104309082031E-002  0.11276268959045410        9.0851532270611806       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.20267724990844727       0.39979243278503418       0.31513452529907227        7.1478878020439476       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.46653652191162109        8.0293893814086914E-002 -0.49913692474365234        8.3011924821450762       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
   6.8325996398925781E-003 -0.16050267219543457       0.43553543090820312        9.0034532723643466       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
   4.6131134033203125E-002  0.32699131965637207      -0.25556945800781250        8.7536194959644682       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.35209870338439941       0.27735161781311035       0.44911623001098633        6.4963570300875313       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.29682946205139160      -0.18519806861877441       0.37660312652587891        7.4145089382211120       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.42989182472229004      -0.18908023834228516       0.13133215904235840        8.5502068158310429       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.30316281318664551       0.25993537902832031      -0.26521015167236328        7.2600807774251335       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.38441133499145508       0.20198845863342285      -0.17752075195312500        8.0924477406748636       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.41126799583435059       0.18157291412353516      -0.30035662651062012        7.3863045013447541       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  -9.0423583984375000E-002  0.25127315521240234       0.15006995201110840        9.3920043103373274      -0.14967530103360505      -0.14967530103360505     	              * E(2) is                  -0.149675301034 a.u.  *
  0.22581362724304199       0.25186920166015625       0.16681289672851562        8.5416502648663695       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.37373781204223633      -0.40880775451660156       0.16980791091918945        7.2509914956572539       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  -3.6823749542236328E-002  0.10395717620849609       0.20980691909790039        9.3776595015790072      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
  0.22721910476684570      -0.12580823898315430      -0.45877242088317871        8.4614437542315422       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.41463828086853027      -0.17427325248718262       -1.0278224945068359E-002   8.9295114785858729       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.25631117820739746      -0.17796730995178223       -9.4134092330932617E-002   9.1760600682472493       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.11034059524536133      -0.49268293380737305       0.47821307182312012        7.9373593929062425       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.33103442192077637      -0.30106782913208008       -4.3645381927490234E-002   8.7354764389685471       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.45590424537658691       0.38587594032287598       0.42067670822143555        6.0110918450291253       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.31740236282348633      -0.41742515563964844       0.33687329292297363        6.3453826941237965       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.16974544525146484        8.9877128601074219E-002 -0.43148708343505859        8.6745462831503488       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  -2.4952888488769531E-003   6.5331220626831055E-002   2.3136377334594727E-002   8.5795375208678202      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
 -0.14478898048400879      -0.46743750572204590      -0.22034287452697754        8.2587924527910666       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.29972386360168457      -0.45777678489685059       0.14949750900268555        7.7083499837193097       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.39417171478271484       0.15959048271179199       0.23929858207702637        7.9650571808785289       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.10829496383666992      -0.11062121391296387      -0.20700621604919434        9.5667981259240200      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
 -0.15000391006469727      -0.11326408386230469       0.37086629867553711        8.7909644179737185       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.15215826034545898       0.32459092140197754       0.40267467498779297        7.5719522306381437       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.24563479423522949      -0.38280296325683594       0.23100423812866211        7.3285721824138497       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.49146819114685059       0.10671019554138184       0.48013162612915039        7.9806340189626157       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.42627286911010742      -0.36682724952697754      -0.26192688941955566        6.5412201307339908       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.20445394515991211      -0.25502800941467285      -0.25248885154724121        8.0015407257017763       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.42209649085998535       0.17875766754150391       0.38411498069763184        7.1424113340496520       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.17700028419494629       0.15711808204650879      -0.31324386596679688        8.8403896815701621       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.31311655044555664      -0.44775128364562988      -0.35242724418640137        6.3198295835042222       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.24359631538391113      -0.12123584747314453       0.38999867439270020        8.4450543968072402       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.28911089897155762       -8.2917451858520508E-002  0.41025590896606445        8.4489082929272925       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.17434835433959961       0.27297663688659668       -8.1110000610351562E-002   9.1168856127194822       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.21495532989501953       0.24776840209960938       0.24365711212158203        8.0228485513341425       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.14884567260742188      -0.34687805175781250        2.3519992828369141E-002   9.1026667167898943       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.30388879776000977       0.46078324317932129       0.38577556610107422        6.3000422670151517       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.26782321929931641      -0.30270075798034668      -0.48766207695007324        6.7899758422546777       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.13583850860595703       -3.7380933761596680E-002 -0.25977706909179688        9.2584400719091988      -0.14967530103360507      -0.14967530103360507     	              * E(2) is                  -0.149675301034 a.u.  *
  -7.2212457656860352E-002  0.32916402816772461       0.26225399971008301        8.6591441604000465       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.29569840431213379       0.19950294494628906        4.7370672225952148E-002   9.0030171714764684       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.16106009483337402       -5.9709548950195312E-002  0.46177053451538086        8.8080173219098583       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
  -1.8713712692260742E-002  0.48196053504943848       0.31440639495849609        8.7261951226687486       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.22972631454467773        1.3171672821044922E-002  0.37781953811645508        8.7892396207439383       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
   1.4165639877319336E-002   8.4182977676391602E-002 -0.13481926918029785        8.9576757555013131      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
   9.5073461532592773E-002  -9.6962213516235352E-002  0.35923457145690918        9.1588738348338978       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.34384655952453613       -2.6878595352172852E-002  0.25239849090576172        8.7747860069300962       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
   6.3430309295654297E-002   7.5396060943603516E-002  0.18559217453002930        9.2998339589860173      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
  0.24862170219421387      -0.41246271133422852      -0.25994348526000977        7.0811073209757440       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.13024425506591797        1.5254497528076172E-002  0.38423013687133789        9.1534049969902753       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.24400448799133301        1.7722606658935547E-002 -0.13274145126342773        9.2591136429445129      -0.14967530103360507      -0.14967530103360507     	              * E(2) is                  -0.149675301034 a.u.  *
   1.5949726104736328E-002   6.8381071090698242E-002  0.28220796585083008        9.3260714313256408      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
   7.0939302444458008E-002  0.28085970878601074       0.41279435157775879        8.4764603145381230       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.16420674324035645       0.17769145965576172       0.46291112899780273        8.4163619873630218       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.15035772323608398        6.5695285797119141E-002  0.14082145690917969        9.3474641882019505      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
 -0.21270442008972168        7.8394651412963867E-002 -0.41982150077819824        8.5518491880976306       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
   6.3347578048706055E-002 -0.31684446334838867      -0.20307850837707520        8.8460799228475544       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.13774895668029785      -0.14308071136474609       0.24342584609985352        9.3773111741541548       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.26162910461425781       0.20143151283264160       0.46088171005249023        7.4368265523934936       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
   3.9064884185791016E-002 -0.43622922897338867       0.29919171333312988        8.5784089826616032       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.48189377784729004      -0.18800425529479980       0.21489405632019043        7.9104172760677587       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.27278017997741699       0.38376712799072266       -2.2288560867309570E-002   8.6827363750527731       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.39774990081787109       -1.5836954116821289E-002 -0.16956329345703125        8.9365554280156907       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.15287542343139648       0.38112068176269531       0.49684691429138184        7.4810440258798385       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.49118804931640625      -0.39592480659484863      -0.30699491500854492        6.3248068484997697       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.33696579933166504       0.38503313064575195       0.25533199310302734        6.7007041049021661       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.36621475219726562       -2.5937318801879883E-002   7.1948289871215820E-002   9.4426539637591915      -0.14967530103360510      -0.14967530103360510     	              * E(2) is                  -0.149675301034 a.u.  *
  0.23613309860229492      -0.30837655067443848       0.11835074424743652        8.6972761770708402       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.12434434890747070      -0.14370918273925781      -0.31856465339660645        8.9738038326969587       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.11344385147094727       0.35052180290222168       0.22049570083618164        8.5820199846914207       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.12574529647827148      -0.39758706092834473      -0.24512982368469238        8.4298710716620349       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.10696840286254883      -0.18024063110351562      -0.30120086669921875        8.9010521844400685       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.28293395042419434      -0.26757693290710449      -0.16451573371887207        8.1023069915732790       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  -1.3719320297241211E-002  0.42266678810119629      -0.23877668380737305        8.7230709196115583       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.11576271057128906       0.37859940528869629       0.12294292449951172        8.9210058611301832       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.30243325233459473       -4.0864944458007812E-004  0.13353872299194336        9.2263491839774723      -0.14967530103360510      -0.14967530103360510     	              * E(2) is                  -0.149675301034 a.u.  *
  0.38734126091003418        4.8374652862548828E-002   3.6081790924072266E-002   9.5959991170808436      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
  0.43063998222351074      -0.23264551162719727       -7.0513486862182617E-002   8.5242360314195125       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.11991214752197266      -0.36201262474060059      -0.34490728378295898        7.9163941498301300       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.14406514167785645       0.30567431449890137       0.46907091140747070        7.7513896546783068       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.32388544082641602       0.46122431755065918      -0.19977259635925293        7.1414786578351679       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.42345428466796875        1.7666816711425781E-004  -2.9482126235961914E-002   9.8023211993643216      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
  0.49633407592773438      -0.11094760894775391       0.30419683456420898        8.1772022469002614       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.36312222480773926        6.5686702728271484E-003  0.40169572830200195        8.8397724163904137       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.30044913291931152      -0.35092377662658691        2.5386571884155273E-002   8.7437780584322660       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.32773375511169434      -0.21744084358215332       0.47453022003173828        7.0038427391676903       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.43098092079162598       0.49723505973815918        3.2630681991577148E-002   9.0718865635097714       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.42659974098205566      -0.13417816162109375      -0.13121700286865234        8.7997457857230543       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.36164426803588867      -0.15467977523803711       0.29990816116333008        7.7214077624777966       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.44276213645935059       0.49766516685485840       0.25870966911315918        6.5822362486025421       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.13485455513000488      -0.49580097198486328        7.6937913894653320E-002   8.9557546722824668       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
   9.5890998840332031E-002 -0.35690212249755859      -0.45298576354980469        8.0941397729811477       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.32854247093200684       0.18987751007080078       0.27483892440795898        7.6218867682833791       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.21949887275695801       0.12111306190490723      -0.44996190071105957        8.4740835277964131       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.49096894264221191      -0.28272724151611328       0.20582056045532227        7.3320245050499659       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.22662663459777832       -8.2491874694824219E-002 -0.43823480606079102        8.5091229191212037       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.40944242477416992      -0.49615597724914551       0.10858774185180664        7.9277971556007332       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
   3.6341905593872070E-002 -0.19758152961730957       0.24966025352478027        9.3224466286606358      -0.14967530103360505      -0.14967530103360505     	              * E(2) is                  -0.149675301034 a.u.  *
   4.0043354034423828E-002   9.1798305511474609E-003  0.28573679924011230        9.4147121042378359      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
  0.38073873519897461        7.8504085540771484E-002  0.42105793952941895        8.2494439563413771       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.27581453323364258       0.38901567459106445       0.18770194053649902        7.4809714234275981       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.29200100898742676       0.34193134307861328      -0.15717124938964844        7.7903551834405436       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.42600727081298828       -9.4469547271728516E-002  0.25040030479431152        8.4425965216378493       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.48022150993347168        8.5726737976074219E-002 -0.18692231178283691        8.6640613950024452       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.39708375930786133      -0.20951724052429199      -0.35413050651550293        6.9610214176873102       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.12959551811218262       0.11263680458068848        9.0003728866577148E-002   9.1795541795896973      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
 -0.30535221099853516       -5.2354812622070312E-002   7.3974609375000000E-002   9.3637517119718119      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
  0.29392504692077637        1.2280941009521484E-003 -0.35800218582153320        8.8364290018419673       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
   6.1231851577758789E-002  0.12585473060607910       0.24172210693359375        9.3290073441160644      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
 -0.37431263923645020       -6.9294452667236328E-002  0.36947560310363770        8.4439638164731612       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.22188067436218262      -0.14503264427185059       0.43754005432128906        8.2183965183683050       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.26338410377502441       0.30512261390686035       0.19909644126892090        7.7055731997567856       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.21679735183715820      -0.28507089614868164      -0.18312978744506836        8.2639202451500147       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.13803267478942871       -8.3906412124633789E-002 -0.21333575248718262        9.4448706987407220      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
  0.46698045730590820      -0.45602655410766602      -0.43517184257507324        6.0045061624232181       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
   6.7186594009399414E-002  0.20700740814208984       0.17363142967224121        9.4330372417281296      -0.14967530103360505      -0.14967530103360505     	              * E(2) is                  -0.149675301034 a.u.  *
  0.22584629058837891      -0.19839882850646973      -0.48741006851196289        7.7486645989894614       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
   9.9698543548583984E-002 -0.36489129066467285       0.27333092689514160        8.4879306742150114       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.12461686134338379      -0.43515539169311523       0.34638452529907227        7.7788278263152018       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.31393837928771973      -0.36210465431213379       0.11065268516540527        8.1348221174692128       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.25997138023376465      -0.33739709854125977       0.36933732032775879        6.6997582578213803       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.45501828193664551       0.49331283569335938       0.10975289344787598        7.9133884656993745       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.38204288482666016        6.0415267944335938E-003 -0.45618128776550293        8.9033235531574064       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  -3.6633491516113281E-002  0.30102109909057617       0.26472568511962891        8.8892821534438227       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.24573040008544922       -5.5677890777587891E-003  0.42494320869445801        8.7513692627640900       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
   2.3293972015380859E-002 -0.49559426307678223      -0.45230221748352051        9.2288246253002697       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.15879893302917480       -6.4668416976928711E-002  0.12101840972900391        9.2978591474203327      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
  -4.1767120361328125E-002   2.0238399505615234E-002  0.15079164505004883        8.9472131609557728      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
  0.35548853874206543      -0.30179047584533691      -0.19139909744262695        7.3848128009834939       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.15727329254150391       0.29579377174377441       0.40786099433898926        7.6410599832910373       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  -7.9517602920532227E-002 -0.45119857788085938      -0.29349637031555176        8.4607113291419687       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.20791435241699219       0.41848301887512207       0.44722795486450195        6.8625546630246044       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.43658566474914551       0.30751132965087891       0.34441065788269043        6.3620699659213207       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.48814892768859863      -0.31850337982177734       -8.3329439163208008E-002   8.5263226647821213       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.48573493957519531      -0.25139164924621582      -0.13673138618469238        8.1567930359443004       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  -4.1031599044799805E-002  0.38193392753601074       0.16639924049377441        8.8670652076314376       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.32734155654907227       0.37103152275085449       -6.9277286529541016E-002   8.5682396646657075       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.34063577651977539       -6.2207698822021484E-002  0.47610139846801758        8.5924456400101477       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.16157364845275879       0.43508958816528320      -0.44661569595336914        7.2747923988970600       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.26831889152526855       0.36591005325317383      -0.14619851112365723        7.9647548775434354       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.15826416015625000        5.4982900619506836E-002   9.8515033721923828E-002   9.1830905330607280      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
 -0.25691580772399902        1.7954587936401367E-002 -0.23706436157226562        9.2451952036849931       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.34001088142395020       0.44037270545959473       0.34782457351684570        6.2284103484710025       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
